"Subject","Group","Condition","VideoTrial","VideoName","PathPrime","MannerPrime","PathPrimeV","MannerPrimeV","Target_Ground","Target_Object","Target"
"NS_193","NS","Control",30,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi baja de la montaña su maleta"
"NS_193","NS","Control",31,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi mete una silla en su casa"
"NS_194","NS","Manner",1,"tgt_cherou","La anciana cruza una sala con una alfombra.","La anciana arrastra una alfombra por una sala.","cruza","arrastra","road","rocking_horse","Popi mueve un caballo balancín por la calle"
"NS_194","NS","Manner",2,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","Popi arrastra un coche de juguete por el tejado de una casa"
"NS_194","NS","Manner",3,"pgt_panrou","El niño cruza una habitación con una papelera.","El niño empuja una papelera por una habitación.","cruza","empuja","road","basket","Popi mueve una cesta llena de manzanas de un lado al otro de la calle"
"NS_194","NS","Manner",4,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi mueve un cochecito de juguete de una arriba en una playa"
"NS_194","NS","Manner",5,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi empuja la cesta de manzanas de un lado al otro de la calle de un pueblo"
"NS_194","NS","Manner",6,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","Popi arrastra un especie de cofre por una ladera llena de nieve ladera abajo"
"NS_194","NS","Manner",7,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","Popi rueda un neumático al interior de una cueva"
"NS_194","NS","Manner",8,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","Popi arrastra el caballito de juguete por la calle del pueblo"
"NS_194","NS","Manner",9,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","Popi empuja una maleta colina nevada hacia abajo"
"NS_194","NS","Manner",10,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi arrastra una silla de plástico al interior de una cueva"
"NS_194","NS","Manner",11,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi empuja un regalo gigante por el tejado de una casa"
"NS_194","NS","Manner",12,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi carga una carretilla colina abajo"
"NS_194","NS","Manner",13,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","Popi rueda un flotador duna arriba"
"NS_194","NS","Manner",14,"pge_tabmai","El informático entra en un cuarto con un ordenador.","El informático empuja un ordenador por un cuarto.","entra en","empuja","house","table","Popi empuja una mesa al interior de una casa"
"NS_194","NS","Manner",15,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","Popi tira de un carrito de bebé cruzando la carretera"
"NS_194","NS","Manner",16,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","Popi arrastra un baúl colina abajo"
"NS_194","NS","Manner",17,"tre_cadgro","El chiquillo entra en un jardín con un patinete.","El chiquillo tira de un patinete por un jardín.","entra en","tira de","cave","shopping_trolley","Popi tira de un carro de la compra al interior de una cueva"
"NS_194","NS","Manner",18,"prt_rourue","El borracho cruza una avenida con una botella.","El borracho rueda una botella por una avenida.","cruza","rueda","street","cartwheel","Popi rueda una rueda de carro a través de la calle del pueblo"
"NS_194","NS","Manner",19,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","Popi empuja la mesa de madera al interior de la cueva"
"NS_194","NS","Manner",20,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","Popi rueda una rueda de carro a través de la carretera"
"NS_194","NS","Manner",21,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi arrastra una silla al interior de un edificio"
"NS_194","NS","Manner",22,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi rueda una pelota de playa gigante colina nevada abajo"
"NS_194","NS","Manner",23,"tre_cadmai","El nene entra en una escuela con un triciclo.","El nene tira de un triciclo por una escuela.","entra en","tira de","house","shopping_trolley","Popi tira de un carro de la compra al interior de un edificio"
"NS_194","NS","Manner",24,"prd_balcol","La niña baja una cuesta con un plato.","La niña rueda un plato por una cuesta.","baja","rueda","hill","balloon","Popi rueda una pelota gigante colina abajo"
"NS_194","NS","Manner",25,"pgm_paqdun","El señor sube unos escalones con una televisión.","El señor empuja una televisión por unos escalones.","sube","empuja","dune","package","Popi empuja un regalo gigante duna arriba"
"NS_194","NS","Manner",26,"trt_pourue","El joven cruza una vía con un monopatín.","El joven tira de un monopatín por una vía.","cruza","tira de","street","stroller","Popi tira de un carrito de bebé por la calle del pueblo"
"NS_194","NS","Manner",27,"tgm_sactoi","El explorador sube un desnivel con un trineo.","El explorador arrastra un trineo por un desnivel.","sube","arrastra","roof","sack","Popi arrastra un saco por un tejado"
"NS_194","NS","Manner",28,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi rueda un neumático al interior de una casa"
"NS_194","NS","Manner",29,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi arrastra un saco por una playa duna arriba"
"NS_194","NS","Manner",30,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi empujó una maleta por una colina"
"NS_194","NS","Manner",31,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi rueda un flotador por un tejado"
"NS_194","NS","Manner",32,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi empujó una maleta por una colina"
"NS_195","NS","Path",1,"tre_cadmai","El nene entra en una escuela con un triciclo.","El nene tira de un triciclo por una escuela.","entra en","tira de","house","shopping_trolley","Popi trae una carretilla"
"NS_195","NS","Path",2,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi empuja una cesta con frutas"
"NS_195","NS","Path",3,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi arrastra una silla a la cueva"
"NS_195","NS","Path",4,"trt_pourue","El joven cruza una vía con un monopatín.","El joven tira de un monopatín por una vía.","cruza","tira de","street","stroller","Popi arrastra un carrito de bebé por la calle"
"NS_195","NS","Path",5,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi sube una duna con un saco al lomo"
"NS_195","NS","Path",6,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","Popi empuja una maleta bajando una montaña de nieve"
"NS_195","NS","Path",7,"tgm_sactoi","El explorador sube un desnivel con un trineo.","El explorador arrastra un trineo por un desnivel.","sube","arrastra","roof","sack","Popi sube un saco al hombro por un tejado"
"NS_195","NS","Path",8,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","Popi arrastra un carrito de bebé por un bosque"
"NS_195","NS","Path",9,"pge_tabmai","El informático entra en un cuarto con un ordenador.","El informático empuja un ordenador por un cuarto.","entra en","empuja","house","table","Popi empuja una mesa hasta el interior de una casa"
"NS_195","NS","Path",10,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","Popi cruza con una rueda"
"NS_195","NS","Path",11,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","Popi empuja una mesa hacia la cueva"
"NS_195","NS","Path",12,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","Popi empuja un flotador por la duna"
"NS_195","NS","Path",13,"tgt_cherou","La anciana cruza una sala con una alfombra.","La anciana arrastra una alfombra por una sala.","cruza","arrastra","road","rocking_horse","Popi arrastra un caballito de madera hasta el otro lado de la calle"
"NS_195","NS","Path",14,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi baja una maleta por el bosque"
"NS_195","NS","Path",15,"tre_cadgro","El chiquillo entra en un jardín con un patinete.","El chiquillo tira de un patinete por un jardín.","entra en","tira de","cave","shopping_trolley","Popi arrastra el carrito de la compra hacia la cueva"
"NS_195","NS","Path",16,"prt_rourue","El borracho cruza una avenida con una botella.","El borracho rueda una botella por una avenida.","cruza","rueda","street","cartwheel","Popi cruza la calle con la rueda"
"NS_195","NS","Path",17,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi empuja un regalo por el tejado"
"NS_195","NS","Path",18,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi lleva una rueda de coche hasta la casa"
"NS_195","NS","Path",19,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","Popi baja un cofre por una ladera"
"NS_195","NS","Path",20,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi sube el flotador por el tejado"
"NS_195","NS","Path",21,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi baja la carretilla por la ladera"
"NS_195","NS","Path",22,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","Popi cruza la calle arrastrando el caballito de madera"
"NS_195","NS","Path",23,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","Popi empuja la rueda de coche hasta la entrada de la cueva"
"NS_195","NS","Path",24,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","Popi arrastra un coche por el tejado"
"NS_195","NS","Path",25,"pgt_panrou","El niño cruza una habitación con una papelera.","El niño empuja una papelera por una habitación.","cruza","empuja","road","basket","Popi cruza arrastrando una cesta de manzanas"
"NS_195","NS","Path",26,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi sube el coche por la duna"
"NS_195","NS","Path",27,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","Popi baja el cofre por la montaña de nieve"
"NS_195","NS","Path",28,"pgm_paqdun","El señor sube unos escalones con una televisión.","El señor empuja una televisión por unos escalones.","sube","empuja","dune","package","Popi sube el regalo por la duna"
"NS_195","NS","Path",29,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi baja la pelota por la montaña de nieve"
"NS_195","NS","Path",30,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi arrastra una silla hasta la entrada de una casa"
"NS_195","NS","Path",31,"trd_bronei","El muchacho baja un cerro con una moto.","El muchacho tira de una moto por un cerro.","baja","tira de","snowyhill","wheelbarrow","Popi baja la carretilla por la montaña de nieve"
"NS_195","NS","Path",32,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi cruza la calle empujando el cesto con manzanas"
"NS_196","NS","Manner",1,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi arrastra la silla por un bosque"
"NS_196","NS","Manner",2,"prd_balcol","La niña baja una cuesta con un plato.","La niña rueda un plato por una cuesta.","baja","rueda","hill","balloon","Popi arrastra una pelota por una cuesta"
"NS_196","NS","Manner",3,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi arrastra un coche con una cuerda por una cuesta"
"NS_196","NS","Manner",4,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","Popi rueda una rueda hacia la cueva"
"NS_196","NS","Manner",5,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi arrastra una carretilla abajo de una cuesta"
"NS_196","NS","Manner",6,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi sube un flotador por un tejado"
"NS_196","NS","Manner",7,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi arrastra una silla hasta dentro de una casa"
"NS_196","NS","Manner",8,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi arrastra una cesta de frutas por una calle"
"NS_196","NS","Manner",9,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","Popi arrastra un flotador por una duna de arena"
"NS_196","NS","Manner",10,"pgt_panrou","El niño cruza una habitación con una papelera.","El niño empuja una papelera por una habitación.","cruza","empuja","road","basket","Popi arrastra una cesta de frutas por un río"
"NS_196","NS","Manner",11,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","Popi arrastra una caja colina abajo"
"NS_196","NS","Manner",12,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi sube un regalo por la cuesta de un tejado"
"NS_196","NS","Manner",13,"tgt_cherou","La anciana cruza una sala con una alfombra.","La anciana arrastra una alfombra por una sala.","cruza","arrastra","road","rocking_horse","Popi arrastra un caballo de juguete por un río"
"NS_196","NS","Manner",14,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","Popi sube un coche por la cuesta del tejado"
"NS_196","NS","Manner",15,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","Popi baja una maleta por una colina de nieve"
"NS_196","NS","Manner",16,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi arrastra una bolsa por la duna de arena"
"NS_196","NS","Manner",17,"tre_cadgro","El chiquillo entra en un jardín con un patinete.","El chiquillo tira de un patinete por un jardín.","entra en","tira de","cave","shopping_trolley","Popi mete la cesta con ruedas por la cueva"
"NS_196","NS","Manner",18,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","Popi baja con una caja por la montaña de nieve"
"NS_196","NS","Manner",19,"pge_tabmai","El informático entra en un cuarto con un ordenador.","El informático empuja un ordenador por un cuarto.","entra en","empuja","house","table","Popi empuja una mesa hasta dentro de la casa"
"NS_196","NS","Manner",20,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","Popi rueda una rueda por el río"
"NS_196","NS","Manner",21,"tgm_sactoi","El explorador sube un desnivel con un trineo.","El explorador arrastra un trineo por un desnivel.","sube","arrastra","roof","sack","Popi sube un saco por la cuesta de un tejado"
"NS_196","NS","Manner",22,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi rueda una rueda hasta dentro de la casa"
"NS_196","NS","Manner",23,"pgm_paqdun","El señor sube unos escalones con una televisión.","El señor empuja una televisión por unos escalones.","sube","empuja","dune","package","Popi sube un regalo por una cuesta de arena"
"NS_196","NS","Manner",24,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi rueda una pelota cuesta abajo de una montaña de nieve"
"NS_196","NS","Manner",25,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","Popi arrastra un carro de bebé por el río"
"NS_196","NS","Manner",26,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi arrastra un maletín cuesta abajo"
"NS_196","NS","Manner",27,"trt_pourue","El joven cruza una vía con un monopatín.","El joven tira de un monopatín por una vía.","cruza","tira de","street","stroller","Popi arrastra un carro de bebé por la calle"
"NS_196","NS","Manner",28,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","Popi arrastra una mesa hasta dentro de una cueva"
"NS_196","NS","Manner",29,"trd_bronei","El muchacho baja un cerro con una moto.","El muchacho tira de una moto por un cerro.","baja","tira de","snowyhill","wheelbarrow","Popi arrastra una carretilla por la colina de una montaña de nieve"
"NS_196","NS","Manner",30,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","Popi arrastra un caballo de juguete por la calle"
"NS_196","NS","Manner",31,"tre_cadmai","El nene entra en una escuela con un triciclo.","El nene tira de un triciclo por una escuela.","entra en","tira de","house","shopping_trolley","Popi arrastra una cesta con ruedas hasta dentro de una casa"
"NS_196","NS","Manner",32,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi rueda una pelota por una colina de nieve"
"NS_197","NS","Path",1,"tgm_sactoi","El explorador sube un desnivel con un trineo.","El explorador arrastra un trineo por un desnivel.","sube","arrastra","roof","sack","Popi sube por un especie de tejado arrastrando un saco"
"NS_197","NS","Path",2,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi cruza una calle de una acera a otra y está empujando un saco de mimbre con manzanas"
"NS_197","NS","Path",3,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi sube una duna de una playa y está arrastrando un saco"
"NS_197","NS","Path",4,"prd_balcol","La niña baja una cuesta con un plato.","La niña rueda un plato por una cuesta.","baja","rueda","hill","balloon","Popi baja la ladera de una colina empujando una pelota enorme"
"NS_197","NS","Path",5,"pgm_paqdun","El señor sube unos escalones con una televisión.","El señor empuja una televisión por unos escalones.","sube","empuja","dune","package","Popi ha vuelto a subir una duna de playa y está empujando un paquete "
"NS_197","NS","Path",6,"trt_pourue","El joven cruza una vía con un monopatín.","El joven tira de un monopatín por una vía.","cruza","tira de","street","stroller","Popi ha cruzado la carretera del pueblo arrastrando el carrito de bebé"
"NS_197","NS","Path",7,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","Popi ha entrado en una cueva y está empujando una mesa de madera redonda"
"NS_197","NS","Path",8,"tgt_cherou","La anciana cruza una sala con una alfombra.","La anciana arrastra una alfombra por una sala.","cruza","arrastra","road","rocking_horse","Popi ha cruzado una carretera y estaba arrastrando un caballito de madera"
"NS_197","NS","Path",9,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi ha vuelto a subir el mismo tejado de antes empujando un regalo de cumpleaños"
"NS_197","NS","Path",10,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","Popi ha cruzado el camino empujando una rueda"
"NS_197","NS","Path",11,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi vuelve a entrar en la cueva de antes arrastrando una silla verde"
"NS_197","NS","Path",12,"trd_bronei","El muchacho baja un cerro con una moto.","El muchacho tira de una moto por un cerro.","baja","tira de","snowyhill","wheelbarrow","Popi ha bajado una montañita de nieve arrastrando un carrito de estos de la obra amarillo"
"NS_197","NS","Path",13,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi ha vuelto a subir por el tejado de antes empujando un flotador de playa enorme con delfines azules"
"NS_197","NS","Path",14,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","Popi ha bajado una ladera de un cerro arrastrando un baúl"
"NS_197","NS","Path",15,"prt_rourue","El borracho cruza una avenida con una botella.","El borracho rueda una botella por una avenida.","cruza","rueda","street","cartwheel","Popi ha vuelto a cruzar la calle de antes empujando una rueda"
"NS_197","NS","Path",16,"tre_cadmai","El nene entra en una escuela con un triciclo.","El nene tira de un triciclo por una escuela.","entra en","tira de","house","shopping_trolley","Popi entra en un edificio que tiene la puerta roja y ha estado arrastrando un carrito"
"NS_197","NS","Path",17,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi ha bajado en una ladera de una montañita de nieve empujando una pelota de plástico"
"NS_197","NS","Path",18,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","Popi ha vuelto a cruzar la calle empedrada arrastrando un caballito de madera de juguete"
"NS_197","NS","Path",19,"pge_tabmai","El informático entra en un cuarto con un ordenador.","El informático empuja un ordenador por un cuarto.","entra en","empuja","house","table","Popi ha entrado en un edificio que tiene una puerta roja empujando una mesa redonda"
"NS_197","NS","Path",20,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","Popi ha bajado una loma de nieve arrastrando un baúl"
"NS_197","NS","Path",21,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","Popi ha vuelto a cruzar un camino arrastrando un carrito de bebé"
"NS_197","NS","Path",22,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi ha entrado en un edificio empujando una rueda enorme"
"NS_197","NS","Path",23,"pgt_panrou","El niño cruza una habitación con una papelera.","El niño empuja una papelera por una habitación.","cruza","empuja","road","basket","Popi vuelve a cruzar el camino encharcado empujando un cesto lleno de manzanas"
"NS_197","NS","Path",24,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi sube una duna arrastrando un cochecito de juguete"
"NS_197","NS","Path",25,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi baja una ladera de una montaña empujando una maleta de viaje"
"NS_197","NS","Path",26,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi vuelve a entrar un edficio arrastrando una silla verde"
"NS_197","NS","Path",27,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","Popi vuelve a subir una duna empujando un flotador naranja con delfines azules"
"NS_197","NS","Path",28,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","Popi ha bajado una montañita de nieve empujando una maleta"
"NS_197","NS","Path",29,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","Popi vuelve a subir por un tejado arrastrando un cochecito de juguete"
"NS_197","NS","Path",30,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","Popi entra en la boca de una cueva empujando una rueda gigante"
"NS_197","NS","Path",31,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi ha bajado la ladera de un pequeño cerro arrastrando un carrito amarillo de mano"
"NS_197","NS","Path",32,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi ha cruzado una calle y ha estado empujando una cesta de manzanas"
"NS_198","NS","Control",1,"tre_cadmai","El nene entra en una escuela con un triciclo.","El nene tira de un triciclo por una escuela.","entra en","tira de","house","shopping_trolley","Popi entra en una casa con un carro de la compra"
"NS_198","NS","Control",2,"prd_balcol","La niña baja una cuesta con un plato.","La niña rueda un plato por una cuesta.","baja","rueda","hill","balloon","Popi baja una colina empujando una pelota"
"NS_198","NS","Control",3,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","Popi cruza la calle arrastrando un balancín de un caballo de madera"
"NS_198","NS","Control",4,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi entra en una casa empujando un neumático"
"NS_198","NS","Control",5,"pgt_panrou","El niño cruza una habitación con una papelera.","El niño empuja una papelera por una habitación.","cruza","empuja","road","basket","Popi va por el campo empujando un cubo de fruta"
"NS_198","NS","Control",6,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","Popi va por la nieve arrastrando un baúl"
"NS_198","NS","Control",7,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","Popi entra en una cueva empujando una mesa"
"NS_198","NS","Control",8,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi baja una colina con una carretilla"
"NS_198","NS","Control",9,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","Popi va por la playa con un flotador"
"NS_198","NS","Control",10,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","Popi baja una colina de nieve con una maleta empujándola"
"NS_198","NS","Control",11,"tgm_sactoi","El explorador sube un desnivel con un trineo.","El explorador arrastra un trineo por un desnivel.","sube","arrastra","roof","sack","Popi sube al tejado de la casa arrastrando un saco"
"NS_198","NS","Control",12,"trd_bronei","El muchacho baja un cerro con una moto.","El muchacho tira de una moto por un cerro.","baja","tira de","snowyhill","wheelbarrow","Popi baja una colina con nieve con una carretilla"
