"Subject","Group","Condition","VideoTrial","VideoName","Target","Path","Manner","P_anyw","P_V","P_adj","M_anyw","M_V","M_adj"
"NS_181","NS","Path",9,"tgm_sacdun","Popi sube un saco por la arena","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",10,"pre_pnegro","Popi arrastra una rueda hacia una cueva","No Path","V",0,0,0,1,1,0
"NS_181","NS","Path",11,"trm_voitoi","Popi sube con un cochecito por un tejado","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",12,"tgd_malcol","Popi baja un cofre por un montículo","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",13,"tre_cadmai","Popi entra en una granja con un carrito","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",14,"prm_boudun","Popi sube un flotador por un montículo","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",15,"pge_tabmai","Popi entra en una granja con una mesa","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",16,"prd_balnei","Popi baja por la nieve con una pelota","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",17,"tgm_sactoi","Popi sube por un tejado con un saco","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",18,"tre_cadgro","Popi entra en una cueva con un carrito","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",19,"pgm_paqtoi","Popi sube un tejado con un regalo","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",20,"tge_chamai","Popi entra en una casa con una silla","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",21,"pgd_valcol","Popi baja un montículo con una maleta","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",22,"trt_pourue","Popi cruza una calle con un carrito de bebé","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",23,"prd_balcol","Popi baja un montículo con una pelota","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",24,"pgt_panrue","Popi cruza una calle con una cesta de fruta","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",25,"pre_pnemai","Popi entra en un local con una rueda","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",26,"pgm_paqdun","Popi sube un montículo con un regalo","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",27,"prt_rourou","Popi cruza un río con una llanta","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",28,"tge_chagro","Popi entra en una cueva con una silla","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",29,"pgt_panrou","Popi cruza un río con una cesta de frutas","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",30,"tgd_malnei","Popi baja por la nieve con un cofre","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",31,"trt_pourou","Popi cruza un río con un carrito de bebé","V","No Manner",1,1,0,0,0,0
"NS_181","NS","Path",32,"prm_boutoi","Popi sube por un tejado con un flotador","V","No Manner",1,1,0,0,0,0
"NS_182","NS","Manner",1,"trt_pourou","Popa tira de un carrito por la calle","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",2,"tgd_malnei","Popi arrastra un baúl por la nieve","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",3,"prm_boudun","Popi rueda un flotador por la playa","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",4,"pgt_panrue","Popi empuja una cesta de manzanas por la calle","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",5,"prm_boutoi","Popi rueda un flotador por el tejado de un caserío","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",6,"pge_tabgro","Popi empuja una mesa hacia una cueva","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",7,"trm_voidun","Popi tira de un cochecito por la playa","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",8,"prt_rourou","Popi hace rodar una rueda por la calle","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",9,"pge_tabmai","Popi mete empujando una mesa en una casa","V","Adjunct",1,1,0,1,0,1
"NS_182","NS","Manner",10,"prd_balcol","Popi empuja una pelota por una montaña","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",11,"tgm_sacdun","Popi arrastra un saco por la playa","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",12,"pgd_valnei","Popi empuja una maleta por la nieve","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",13,"pre_pnegro","Popi rueda una rueda por el campo","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",14,"tgt_cherou","Popi arrastra un caballito de madera por el parque","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",15,"pgd_valcol","Popi empuja una maleta por una rampa","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",16,"prt_rourue","Popi rueda una rueda por la calle","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",17,"tgd_malcol","Popi arrastra un baúl por la montaña","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",18,"trm_voitoi","Popi tira de un cochecito por el tejado de un caserío","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",19,"tge_chagro","Popi tira de una silla por el bosque","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",20,"pgt_panrou","Popi empuja una cesta de manzanas por el parque","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",21,"tre_cadgro","Popi tira de un carro por el bosque","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",22,"pgm_paqdun","Popi empuja un regalo por la playa","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",23,"trd_bronei","Popi tira de una carretilla por la nieve","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",24,"tge_chamai","Popi mete arrastrando una silla en una casa","V","Adjunct",1,1,0,1,0,1
"NS_182","NS","Manner",25,"prd_balnei","Popi rueda una pelota por la nieve","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",26,"tgm_sactoi","Popi tira de un saco por el tejado de un castillo","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",27,"trd_brocol","Popi tira de una carretilla por el prado","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",28,"tgt_cherue","Popi tira de un caballo por la calle","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",29,"tre_cadmai","Popi tira de un carrito por una casa","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",30,"pgm_paqtoi","Popi empuja un regalo por un tejado","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",31,"pre_pnemai","Popi rueda una rueda hacia una casa","No Path","V",0,0,0,1,1,0
"NS_182","NS","Manner",32,"tgt_cherue","Popi tira de un caballo por la calle","No Path","V",0,0,0,1,1,0
"NS_183","NS","Manner",1,"pgm_paqdun","Popi arrastra una caja de regalo hasta la cima de una duna","Adjunct","V",1,0,1,1,1,0
"NS_183","NS","Manner",2,"tgd_malcol","Popi desciende una colina con una gran caja","V","No Manner",1,1,0,0,0,0
"NS_183","NS","Manner",3,"trm_voidun","Popi arrastra un coche por la cima de una duna","Adjunct","V",1,0,1,1,1,0
"NS_183","NS","Manner",4,"prd_balcol","Popi desciende una colina empujando una gran pelota","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",5,"tge_chamai","Popi entra en una habitación arrastrando una silla","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",6,"prd_balnei","Popi desciende una colina nevada empujando una pelota ","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",7,"tge_chagro","Popi entra en una cueva arrastrando una silla","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",8,"pgd_valcol","Popi empuja una maleta desciende en una colina","V","V",1,1,0,1,1,0
"NS_183","NS","Manner",9,"tre_cadmai","Popi entra en una habitación arrastrando un carro de la compra","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",10,"pgd_valnei","Popi desciende una colina nevada empujando una maleta","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",11,"trm_voitoi","Popi sube al tejado de una casa arrastrando un coche","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",12,"prt_rourue","Popi cruza la calle haciendo rodar una rueda","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",13,"trd_bronei","Popi desciende una colina nevada con una carretilla","V","No Manner",1,1,0,0,0,0
"NS_183","NS","Manner",14,"tgm_sacdun","Popi sube por una colina arrastrando un saco","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",15,"pgt_panrue","Popi cruza la calle arrastrando una cesta con manzanas","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",16,"trd_brocol","Popi desciende una colina arrastrando una carretilla","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",17,"prm_boudun","Popi asciende una colina arrastrando un flotador","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",18,"trt_pourue","Popi cruza la calle arrastrando un carrito de niña","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",19,"tgd_malnei","Popi desciende una colina nevada arrastrando una caja","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",20,"pgt_panrou","Popi cruza el río arrastrando una cesta con manzanas","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",21,"prm_boutoi","Popi sube al tejado de una casa arrastrando un flotador","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",22,"tre_cadgro","Popi entra en una cueva arrastrando un carrito de la compra","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",23,"tgt_cherou","Popi cruza el río con un balancín encima del caballo","V","No Manner",1,1,0,0,0,0
"NS_183","NS","Manner",24,"pgm_paqtoi","Popi asciende al tejado de una casa arrastrando un paquete de algo","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",25,"trt_pourou","Popi cruza el río arrastrando un carrito para bebés","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",26,"pre_pnegro","Popi entra en una cueva arrastrando una rueda","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",27,"tgt_cherue","Popi cruza la calle arrastrando un balancín encima del caballo","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",28,"pge_tabgro","Popi entra en una cueva arrastrando una mesa","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",29,"tgm_sactoi","Popi asciende al tejado de una casa arrastrando un saco","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",30,"pge_tabmai","Popi entra en una habitación arrastrando una mesa","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",31,"prt_rourou","Popi cruza el río empujando una rueda","V","Adjunct",1,1,0,1,0,1
"NS_183","NS","Manner",32,"pgd_valnei","Popi desciende una colina nevada empujando una maleta","V","Adjunct",1,1,0,1,0,1
"NS_184","NS","Path",1,"pgd_valcol","Popi ha bajado una maleta","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",2,"prm_boudun","Popi ha subido un flotador","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",3,"tge_chamai","Popi arrastra una silla","No Path","V",0,0,0,1,1,0
"NS_184","NS","Path",4,"pgt_panrou","Popi arrastra un cesto de manzanas","No Path","V",0,0,0,1,1,0
"NS_184","NS","Path",5,"tgd_malnei","Popi baja un baúl","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",6,"trt_pourue","Popi cruza con un carro","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",7,"prm_boutoi","Popi ha subido un flotador por un tejado","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",8,"pgt_panrue","Popi ha cruzado una calle con un cesto de manzanas","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",9,"trd_bronei","Popi ha bajado con una carretilla","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",10,"pgm_paqdun","Popi sube un regalo a un montículo","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",11,"prt_rourue","Popi cruza la calle con una rueda","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",12,"trm_voitoi","Popi sube un tejado con un coche pequeño","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",13,"pre_pnemai","Popi entra al establo con una rueda","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",14,"tgm_sacdun","Popi sube un saco a un montículo de arena","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",15,"pgd_valnei","Popi baja de montón de nieve la maleta","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",16,"trt_pourou","Popi atraviesa la carretera con un carro","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",17,"pge_tabmai","Popi mete una mesa en el establo","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",18,"tgd_malcol","Popi baja de la colina un baúl","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",19,"trm_voidun","Popi sube al montículo de arena un coche pequeño","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",20,"pge_tabgro","Popi lleva una mesa a una cueva","No Path","No Manner",0,0,0,0,0,0
"NS_184","NS","Path",21,"trd_brocol","Popi baja una carretilla de la colina","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",22,"prt_rourou","Popi atraviesa un camino con una rueda","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",23,"tgm_sactoi","Popi sube el tejado con un saco","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",24,"prd_balcol","Popi baja una pelota de la colina","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",25,"tgt_cherou","Popi atraviesa el camino con un caballito de madera","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",26,"tre_cadgro","Popi entra en la cueva con un carrito de la compra","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",27,"tgt_cherue","Popi cruza el camino del pueblo con un caballito de madera","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",28,"tre_cadmai","Popi entra en el establo con el carrito de la compra","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",29,"prd_balnei","Popi baja una pelota de un montículo de nieve","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",30,"tge_chagro","Popi entra en la cueva con la silla","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",31,"pgm_paqtoi","Popi sube al tejado un regalo","V","No Manner",1,1,0,0,0,0
"NS_184","NS","Path",32,"prd_balnei","Popi baja una pelota de un montículo de nieve","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",1,"prd_balnei","Popi está haciendo rodar una pelota cuesta abajo en la nieve","Adjunct","V",1,0,1,1,1,0
"NS_185","NS","Manner",2,"tre_cadmai","Popi se ha metido en una granja con un carrito de la compra","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",3,"tgt_cherue","Popi está arrastrando un juguete de caballito de madera de un lugar a otro de una acera","No Path","V",0,0,0,1,1,0
"NS_185","NS","Manner",4,"pgd_valnei","Popi arrastra una maleta por una pendiente","No Path","V",0,0,0,1,1,0
"NS_185","NS","Manner",5,"prm_boudun","Popi está subiendo un flotador por un montículo","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",6,"pge_tabgro","Popi ha metido una mesa de madera en una cueva","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",7,"tgm_sactoi","Popi está subiendo un saco a lo alto de una casa","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_185","NS","Manner",8,"prt_rourue","Popi lleva una rueda de una acera a otra","Adjunct","No Manner",1,0,1,0,0,0
"NS_185","NS","Manner",9,"pge_tabmai","Popi mete una mesa en una granja","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",10,"trm_voidun","Popi sube un coche de juguete por un montículo en la playa","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",11,"pre_pnegro","Popi mete una rueda en una cueva","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",12,"pgd_valcol","Popi baja una maleta de un montículo","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",13,"trm_voitoi","Popi sube un coche de juguete a lo alto de una casa","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_185","NS","Manner",14,"pre_pnemai","Popi mete una rueda en una granja","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",15,"pgt_panrou","Popi lleva una cesta de manzanas de un lado al otro del camino","Adjunct","No Manner",1,0,1,0,0,0
"NS_185","NS","Manner",16,"tgm_sacdun","Popi sube un saco al montículo de una playa","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",17,"pgt_panrue","Popi cruza la acera con un cesto de manzanas","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",18,"tge_chagro","Popi mete una silla verde en una cueva","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",19,"trt_pourou","Popi cruza de un lado al otro del camino con el carrito de bebé","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_185","NS","Manner",20,"tgd_malcol","Popi baja un baúl de un montículo","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",21,"trt_pourue","Popi cruza de una acera a otra con un carrito de niño","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_185","NS","Manner",22,"pgm_paqdun","Popi sube un montículo en la playa con un regalo","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",23,"trd_bronei","Popi baja de un montículo en un paisaje nevado con una carretilla amarilla","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",24,"prm_boutoi","Popi sube a lo alto de una casa un flotador","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_185","NS","Manner",25,"tre_cadgro","Popi se mete en una cueva con un carrito de la compra","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",26,"tgd_malnei","Popi baja un baúl de un montículo en un paisaje nevado","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",27,"pgm_paqtoi","Popi sube un regalo a lo alto de una casa","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_185","NS","Manner",28,"trd_brocol","Popi baja de lo alto de un montículo en el campo con una carretilla amarilla","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",29,"prt_rourou","Popi cruza un camino con una rueda","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",30,"tge_chamai","Popi mete una silla verde en una granja","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",31,"prd_balcol","Popi baja de un montículo en el campo una pelota","V","No Manner",1,1,0,0,0,0
"NS_185","NS","Manner",32,"tgt_cherou","Popi cruza un camino con un caballo de madera de juguete","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",1,"tre_cadgro","Popi mete un carro en una cueva","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",2,"prd_balcol","Popi baja la pelota por la colina","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",3,"tgm_sactoi","Popi sube el saco por el tejado","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",4,"pge_tabgro","Popi mete la mesa en la cueva","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",5,"trt_pourue","Popi cruza la calle con el carro","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",6,"pge_tabmai","Popi mete la mesa en el garaje de la puerta roja","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",7,"trd_brocol","Popi baja la carretilla por la colina","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",8,"pre_pnemai","Popi mete la rueda en el garaje en la puerta roja","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",9,"trd_bronei","Popi baja la carretilla por un montón de nieve","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",10,"pgt_panrou","Popi arrastra la cesta de manzanas a través del camino","Adjunct","V",1,0,1,1,1,0
"NS_186","NS","Control",11,"tgd_malcol","Popi baja el baúl por la colina","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",12,"pgm_paqdun","Popi sube el regalo por la colina de arena","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",13,"tge_chagro","Popi mete la silla en la cueva","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",14,"prd_balnei","Popi baja la pelota por la nieve","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",15,"tre_cadmai","Popi mete el carro en el garaje de la puerta roja","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",16,"prm_boutoi","Popi sube el flotador por el tejado","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",17,"pgd_valcol","Popi baja la maleta por la colina","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",18,"pre_pnegro","Popi mete la rueda en la cueva","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",19,"tgt_cherou","Popi cruza la carretera con el caballito","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",20,"trm_voitoi","Popi sube el coche por el tejado","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",21,"pgd_valnei","Popi baja la maleta por la nieve","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",22,"prm_boudun","Popi sube el flotador por la colina de arena","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",23,"pgt_panrue","Popi cruza la cerra con el cesto de manzanas","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",24,"tge_chamai","Popi mete la silla en el garaje de la puerta roja","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",25,"trm_voidun","Popi sube el coche por la colina de arena","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",26,"tgt_cherue","Popi cruza la cerra con el caballito","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",27,"pgm_paqtoi","Popi sube el regalo por el tejado","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",28,"prt_rourou","Popi cruza una carretera con una rueda","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",29,"tgd_malnei","Popi baja el baúl por la nieve","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",30,"prt_rourue","Popi cruza la cerra con la rueda","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",31,"tgm_sacdun","Popi ha subido el saco por la colina de arena","V","No Manner",1,1,0,0,0,0
"NS_186","NS","Control",32,"prd_balcol","Popi baja la pelota por la colina","V","No Manner",1,1,0,0,0,0
"NS_187","NS","Control",1,"trt_pourue","Popi está empujando un carrito pequeño por la calle","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",2,"pge_tabgro","Popi empuja una mesa de una ladera en el bosque hacia el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",3,"tgd_malnei","Popi empuja un baúl encima de un monte que está nevado","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",4,"prm_boudun","Popi empuja un flotador por la playa en una duna","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",5,"tgd_malcol","Popi arrastra un baúl","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",6,"trm_voitoi","Popi empuja un cochecito de juguete por el tejado","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",7,"tgt_cherou","Popi arrastra un juguete de madera por un bosque","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",8,"prd_balnei","Popi empuja una pelota de plástico por la montaña ","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",9,"tgt_cherue","Popi empuja el caballo de madera de jueguete por la carretera","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",10,"pgm_paqtoi","Popi empuja un regalo muy grande por el tejado de una casa","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",11,"tre_cadmai","Popi arrastra una carretilla y entra en una casa","V","V",1,1,0,1,1,0
"NS_187","NS","Control",12,"pgm_paqdun","Popi empuja un gran regalo por la playa encima de la duna","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",13,"pre_pnemai","Popi empuja un neumático hacia el interior de una casa","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",14,"tgm_sacdun","Popi arrastra un saco pesado por la playa","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",15,"pge_tabmai","Popi arrastra una mesa de madera hacia el interior de una casa","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",16,"tgm_sactoi","Popi sube un saco por el tejado de una casa","V","No Manner",1,1,0,0,0,0
"NS_187","NS","Control",17,"trd_brocol","Popi arrastra una carretilla amarilla por una colina","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",18,"prt_rourou","Popi mueve una rueda por un camino","No Path","No Manner",0,0,0,0,0,0
"NS_187","NS","Control",19,"pgd_valcol","Popi arrastra una maleta pesada bajando una colina","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",20,"trt_pourou","Popi arrastra el cochecito de un bebé por el bosque","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",21,"prd_balcol","Popi empuja una pelota de playa bajando una colina","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",22,"tge_chamai","Popi arrastra una silla de plástico verde hacia el interior de una casa","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",23,"trd_bronei","Popi baja una carretilla amarilla en una montaña","V","No Manner",1,1,0,0,0,0
"NS_187","NS","Control",24,"pgt_panrou","Popi empuja un cesto de madera lleno de manzanas","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",25,"pre_pnegro","Popi empuja un neumático desde un bosque hacia el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",26,"pgd_valnei","Popi empuja una maleta de color azul bajando una colina nevada","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",27,"tge_chagro","Popi arrastra una silla de color amarillo hacia el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",28,"trm_voidun","Popi sube una duna en una playa con un cochecito de juguete arrastrándolo","V","Adjunct",1,1,0,1,0,1
"NS_187","NS","Control",29,"prt_rourue","Popi empuja por la calle una rueda","No Path","V",0,0,0,1,1,0
"NS_187","NS","Control",30,"tre_cadgro","Popi arrastra una carretilla verde en el bosque hacia el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_187","NS","Control",31,"prm_boutoi","Popi sube empujando un flotador de delfines de color naranja por el tejado de una casa","V","Adjunct",1,1,0,1,0,1
"NS_187","NS","Control",32,"pgd_valcol","Popi desciende con una maleta por una colina empujándola","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",1,"pre_pnegro","Popi ha rodado una rueda y la ha metido dentro de una cueva","V+Adjunct","V",1,1,1,1,1,0
"NS_188","NS","Control",2,"trt_pourou","Popi ha cruzado un río por encima del agua portando un carrito de bebé","V","No Manner",1,1,0,0,0,0
"NS_188","NS","Control",3,"tge_chamai","Popi ha arrastrado una silla y la ha metido por las puertas en una granja","V","V",1,1,0,1,1,0
"NS_188","NS","Control",4,"prd_balnei","Popi ha bajado una pelota rodándola por una ladera de nieve","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",5,"trm_voidun","Popi ha subido un coche de juguete por una ladera de arena en la playa ","V","No Manner",1,1,0,0,0,0
"NS_188","NS","Control",6,"pgt_panrue","Popi ha cruzado la carretera del pueblo con una canasta llena de manzanas","V","No Manner",1,1,0,0,0,0
"NS_188","NS","Control",7,"tgd_malcol","Popi ha empujado a través de una cuerda arrastrándolo bajando de una ladera un cofre","Adjunct","V+Adjunct",1,0,1,1,1,1
"NS_188","NS","Control",8,"prm_boudun","Popi ha rodado un flotador subiéndolo por la ladera de la playa","Adjunct","V",1,0,1,1,1,0
"NS_188","NS","Control",9,"tgd_malnei","Popi ha empujado con una cuerda el mismo cofre bajándolo por la ladera de nieve","Adjunct","V+Adjunct",1,0,1,1,1,1
"NS_188","NS","Control",10,"prm_boutoi","Popi ha subido rodando el flotador por el tejado de la granja","V","Adjunct",1,1,0,1,0,1
