"Subject","Group","Condition","VideoTrial","VideoName","Match","VocabEntry","Baseform","SemComp","Meaning","SyntCateg","SyntForm"
"NS_196","NS","Manner",27,"trt_pourue","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_196","NS","Manner",28,"pge_tabgro","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_196","NS","Manner",28,"pge_tabgro","hasta dentro","PREP-(a)dentro_PP","hacia-dentro-de-GROUND","Path","INTO","Adjunct","PP"
"NS_196","NS","Manner",29,"trd_bronei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_196","NS","Manner",30,"tgt_cherue","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_196","NS","Manner",31,"tre_cadmai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_196","NS","Manner",31,"tre_cadmai","hasta dentro","PREP-(a)dentro_PP","hacia-dentro-de-GROUND","Path","INTO","Adjunct","PP"
"NS_196","NS","Manner",32,"prd_balnei","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_197","NS","Path",1,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_197","NS","Path",1,"tgm_sactoi","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",2,"pgt_panrue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_197","NS","Path",2,"pgt_panrue","está empujando","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_197","NS","Path",2,"pgt_panrue","de una acera a otra","de-una-acera-a-otra_PP","de-una-acera-a-otra","Path","ACROSS","Adjunct","PP"
"NS_197","NS","Path",3,"tgm_sacdun","está arrastrando","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_197","NS","Path",3,"tgm_sacdun","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_197","NS","Path",4,"prd_balcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_197","NS","Path",4,"prd_balcol","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",5,"pgm_paqdun","está empujando","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_197","NS","Path",5,"pgm_paqdun","ha vuelto a subir","subir_V","subir","Path","UP","V","V_fin"
"NS_197","NS","Path",6,"trt_pourue","ha cruzado","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_197","NS","Path",6,"trt_pourue","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",7,"pge_tabgro","está empujando","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_197","NS","Path",7,"pge_tabgro","ha entrado en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_197","NS","Path",8,"tgt_cherou","estaba arrastrando","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_197","NS","Path",8,"tgt_cherou","ha cruzado","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_197","NS","Path",9,"pgm_paqtoi","ha vuelto a subir","subir_V","subir","Path","UP","V","V_fin"
"NS_197","NS","Path",9,"pgm_paqtoi","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",10,"prt_rourou","ha cruzado","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_197","NS","Path",10,"prt_rourou","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",11,"tge_chagro","vuelve a entrar","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_197","NS","Path",11,"tge_chagro","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",12,"trd_bronei","ha bajado","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_197","NS","Path",12,"trd_bronei","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",13,"prm_boutoi","ha vuelto a subir","subir_V","subir","Path","UP","V","V_fin"
"NS_197","NS","Path",13,"prm_boutoi","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",14,"tgd_malcol","ha bajado","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_197","NS","Path",14,"tgd_malcol","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",15,"prt_rourue","ha vuelto a cruzar","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_197","NS","Path",15,"prt_rourue","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",16,"tre_cadmai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_197","NS","Path",16,"tre_cadmai","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",17,"prd_balnei","ha bajado","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_197","NS","Path",17,"prd_balnei","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",18,"tgt_cherue","ha vuelto a cruzar","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_197","NS","Path",18,"tgt_cherue","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",19,"pge_tabmai","ha entrado en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_197","NS","Path",19,"pge_tabmai","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",20,"tgd_malnei","ha bajado","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_197","NS","Path",20,"tgd_malnei","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",21,"trt_pourou","ha vuelto a cruzar","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_197","NS","Path",21,"trt_pourou","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",22,"pre_pnemai","ha entrado en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_197","NS","Path",22,"pre_pnemai","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",23,"pgt_panrou","vuelve a cruzar","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_197","NS","Path",23,"pgt_panrou","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",24,"trm_voidun","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_197","NS","Path",24,"trm_voidun","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",25,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_197","NS","Path",25,"pgd_valcol","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",26,"tge_chamai","vuelve a entrar","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_197","NS","Path",26,"tge_chamai","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",27,"prm_boudun","vuelve a subir","subir_V","subir","Path","UP","V","V_fin"
"NS_197","NS","Path",27,"prm_boudun","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",28,"pgd_valnei","ha bajado","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_197","NS","Path",28,"pgd_valnei","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",29,"trm_voitoi","vuelve a subir","subir_V","subir","Path","UP","V","V_fin"
"NS_197","NS","Path",29,"trm_voitoi","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",30,"pre_pnegro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_197","NS","Path",30,"pre_pnegro","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_197","NS","Path",31,"trd_brocol","ha bajado","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_197","NS","Path",31,"trd_brocol","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_197","NS","Path",32,"pgt_panrue","ha cruzado","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_197","NS","Path",32,"pgt_panrue","ha estado empujando","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_197","NS","Path",32,"pgt_panrue","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",1,"tre_cadmai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_198","NS","Control",2,"prd_balcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_198","NS","Control",2,"prd_balcol","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",3,"tgt_cherue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_198","NS","Control",3,"tgt_cherue","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_198","NS","Control",4,"pre_pnemai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_198","NS","Control",4,"pre_pnemai","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",5,"pgt_panrou","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",5,"pgt_panrou","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",6,"tgd_malnei","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",6,"tgd_malnei","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_198","NS","Control",7,"pge_tabgro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_198","NS","Control",7,"pge_tabgro","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",8,"trd_brocol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_198","NS","Control",9,"prm_boudun","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",10,"pgd_valnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_198","NS","Control",10,"pgd_valnei","empujándola","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",11,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_198","NS","Control",11,"tgm_sactoi","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_198","NS","Control",12,"trd_bronei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_198","NS","Control",13,"pge_tabmai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_198","NS","Control",13,"pge_tabmai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"NS_198","NS","Control",14,"prt_rourue","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",14,"prt_rourue","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",15,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_198","NS","Control",15,"pgd_valcol","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",16,"tgt_cherou","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",16,"tgt_cherou","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_198","NS","Control",17,"trm_voidun","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",17,"trm_voidun","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_198","NS","Control",18,"pre_pnegro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_198","NS","Control",18,"pre_pnegro","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",19,"pgm_paqdun","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",19,"pgm_paqdun","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",20,"tge_chagro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_198","NS","Control",20,"tge_chagro","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_198","NS","Control",21,"trt_pourue","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",21,"trt_pourue","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_198","NS","Control",22,"tgd_malcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_198","NS","Control",22,"tgd_malcol","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_198","NS","Control",23,"pgt_panrue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_198","NS","Control",23,"pgt_panrue","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",24,"tgm_sacdun","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_198","NS","Control",24,"tgm_sacdun","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_198","NS","Control",25,"prd_balnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_198","NS","Control",25,"prd_balnei","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",26,"trt_pourou","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",26,"trt_pourou","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_198","NS","Control",27,"tge_chamai","mete","meter_V","meter","Path","INTO","V","V_fin"
"NS_198","NS","Control",28,"pgm_paqtoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_198","NS","Control",28,"pgm_paqtoi","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",29,"prt_rourou","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",29,"prt_rourou","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",30,"tre_cadgro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_198","NS","Control",30,"tre_cadgro","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_198","NS","Control",31,"prm_boutoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_198","NS","Control",31,"prm_boutoi","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_198","NS","Control",32,"pgt_panrue","va","ir_V","ir","Other","GO","V","V_fin"
"NS_198","NS","Control",32,"pgt_panrue","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_199","NS","Manner",1,"prd_balcol","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_199","NS","Manner",1,"prd_balcol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_199","NS","Manner",2,"tgm_sactoi","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_199","NS","Manner",2,"tgm_sactoi","a lo alto","PREP-lo-alto_PP","a-lo-alto","Path","UP","Adjunct","PP"
"NS_199","NS","Manner",3,"tre_cadmai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_199","NS","Manner",3,"tre_cadmai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"NS_199","NS","Manner",4,"pgm_paqdun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_199","NS","Manner",4,"pgm_paqdun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"NS_199","NS","Manner",5,"trt_pourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_199","NS","Manner",6,"prm_boudun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_199","NS","Manner",6,"prm_boudun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"NS_199","NS","Manner",7,"tgd_malnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_199","NS","Manner",7,"tgd_malnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_199","NS","Manner",8,"pre_pnegro","gira","girar_V","girar","Manner","TURN","V","V_fin"
"NS_199","NS","Manner",8,"pre_pnegro","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"NS_199","NS","Manner",9,"trm_voidun","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_199","NS","Manner",10,"tge_chamai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_199","NS","Manner",10,"tge_chamai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"NS_199","NS","Manner",11,"trm_voitoi","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_199","NS","Manner",11,"trm_voitoi","hasta la cima","PREP-la-cima_PP","PREP-la-cima_PP","Path","UP","Adjunct","PP"
"NS_199","NS","Manner",12,"pgd_valnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_199","NS","Manner",12,"pgd_valnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_199","NS","Manner",13,"pre_pnemai","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_199","NS","Manner",13,"pre_pnemai","hacia dentro","PREP-(a)dentro_PP","hacia-dentro-de-GROUND","Path","INTO","Adjunct","PP"
"NS_199","NS","Manner",14,"pgm_paqtoi","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_199","NS","Manner",14,"pgm_paqtoi","a lo alto","PREP-lo-alto_PP","a-lo-alto","Path","UP","Adjunct","PP"
"NS_199","NS","Manner",15,"tgt_cherou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_199","NS","Manner",15,"tgt_cherou","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_199","NS","Manner",16,"trd_brocol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_199","NS","Manner",16,"trd_brocol","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_199","NS","Manner",17,"tgm_sacdun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_199","NS","Manner",17,"tgm_sacdun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"NS_199","NS","Manner",18,"pgt_panrou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_199","NS","Manner",18,"pgt_panrou","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_199","NS","Manner",19,"tge_chagro","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"NS_199","NS","Manner",19,"tge_chagro","a una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_199","NS","Manner",20,"prd_balnei","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_199","NS","Manner",21,"tgt_cherue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_199","NS","Manner",21,"tgt_cherue","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_199","NS","Manner",22,"pge_tabgro","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_199","NS","Manner",22,"pge_tabgro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"NS_199","NS","Manner",23,"prt_rourue","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_199","NS","Manner",23,"prt_rourue","cruzando","cruzando_Ger","cruzar","Path","ACROSS","Adjunct","V_ger"
"NS_199","NS","Manner",24,"tgd_malcol","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_199","NS","Manner",24,"tgd_malcol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_199","NS","Manner",25,"prm_boutoi","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_199","NS","Manner",25,"prm_boutoi","hasta lo alto","PREP-lo-alto_PP","a-lo-alto","Path","UP","Adjunct","PP"
"NS_199","NS","Manner",26,"pge_tabmai","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_199","NS","Manner",26,"pge_tabmai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"NS_199","NS","Manner",27,"trt_pourue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_199","NS","Manner",27,"trt_pourue","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_199","NS","Manner",28,"pgd_valcol","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_199","NS","Manner",28,"pgd_valcol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_199","NS","Manner",29,"prt_rourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_199","NS","Manner",29,"prt_rourou","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_199","NS","Manner",30,"tre_cadgro","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_199","NS","Manner",30,"tre_cadgro","hasta dentro","PREP-(a)dentro_PP","hacia-dentro-de-GROUND","Path","INTO","Adjunct","PP"
"NS_199","NS","Manner",31,"pgt_panrue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_199","NS","Manner",31,"pgt_panrue","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_199","NS","Manner",32,"trd_brocol","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_199","NS","Manner",32,"trd_brocol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_200","NS","Manner",1,"trm_voidun","ha subido","subir_V","subir","Path","UP","V","V_fin"
"NS_200","NS","Manner",1,"trm_voidun","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_200","NS","Manner",2,"tge_chagro","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_200","NS","Manner",2,"tge_chagro","hasta una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_200","NS","Manner",3,"prd_balcol","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_200","NS","Manner",4,"pge_tabmai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_200","NS","Manner",4,"pge_tabmai","hasta un edificio","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_200","NS","Manner",5,"tgm_sacdun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_200","NS","Manner",6,"trd_brocol","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",7,"pre_pnemai","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_200","NS","Manner",7,"pre_pnemai","hasta un edificio","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_200","NS","Manner",8,"pgm_paqtoi","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_200","NS","Manner",9,"tge_chamai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_200","NS","Manner",9,"tge_chamai","hasta un edificio","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_200","NS","Manner",10,"prm_boutoi","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_200","NS","Manner",11,"pgt_panrou","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_200","NS","Manner",12,"tgd_malnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_200","NS","Manner",13,"pge_tabgro","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_200","NS","Manner",13,"pge_tabgro","hasta una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_200","NS","Manner",14,"trt_pourou","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",15,"prm_boudun","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_200","NS","Manner",16,"tre_cadgro","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",16,"tre_cadgro","hasta una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_200","NS","Manner",17,"tgm_sactoi","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_200","NS","Manner",18,"prt_rourue","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_200","NS","Manner",19,"pgm_paqdun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_200","NS","Manner",20,"trd_bronei","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",21,"tgt_cherue","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",22,"trm_voitoi","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",23,"pgd_valcol","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_200","NS","Manner",24,"tgt_cherou","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",25,"pgd_valnei","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_200","NS","Manner",26,"trt_pourue","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",27,"tgd_malcol","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",28,"tre_cadmai","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_200","NS","Manner",28,"tre_cadmai","hasta un edificio","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_200","NS","Manner",29,"prd_balnei","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_200","NS","Manner",30,"pgt_panrue","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_200","NS","Manner",31,"pre_pnegro","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_200","NS","Manner",31,"pre_pnegro","hasta una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
